,reviewText,sentiment,pred
2006,Unfortunately this CD listed here is not an original CD. It is a copy from an LP to a CD and the quality is pretty poor. And 2 other Studio Recordings listed here in Amazon are also copies. So if you see this CD listed here even if the seller states it as brand new don't believe it because the idea is to deceive you into believing you have an original CD in your hands which is not. You can also buy it and see for yourself and then return it for a full refund. I wish one day the will edit her 3 great albums on an original CD.,0,0.0
2007,love the song love the band. different sound. definitely a dance tune. makes you want to jam. one of their better songs,1,1.0
2008,"Alastair McDonald is at his best here.  He narrates briefly before each song, putting the song into its proper historical context.  For any student of Scottish history, or lover of Scottish music, this is a must-have.",1,1.0
2009,"Not the real Barry White the man album.
I'm very disappointed.",0,0.0
2010,"Smoother than silk, enjoyable, memorable, fun",1,0.0
2011,All that I can say is that is MP3 helps you to get CLEAR on what you need to do.,1,1.0
2012,"After the violent incident that took place @ Red Rocks @ a Schoolboy Q concert, one must wonder what kind of violent gorillas are fans of this clown's music. Music glorifying delinquency and breeding violence. Whatever happened to non violent/criminal rap acts like Common or De La Soul??Give me a Beach Boys concert any day over this overrated crap~! At least their concerts don't attract this punk-a$$ element that would not be so brave if they weren't packin heat!",0,0.0
2013,"The song failed (successively) to download; however, I still paid the 99 cents.  Things don't work as well since YAHOO introduced the ""Cloud"".

I will probably investigate itunes for my future downloads.",0,0.0
2014,Listen to this song back before 1966 and didn't know that Carl Belew wrote it and cut a copy of it too . Have always love the song. as well as Speak To Me,1,1.0
2015,"When this song 1st came out in the 80's it was a hit, and it still is. But the remixed version is Whack, Whack, Whack!!!!. I was disappointed that the only way I could get the original version was to buy the whole album. Not good.",0,0.0
2016,I'm an 80's child and I always liked George Michael.,1,1.0
2017,love the song,1,1.0
2018,George Michael is one of those naturally talented singers and performers and regardless of who you are attracted to you can't deny his charisma with this song or the music video. He is a great performer and this is just a fun enjoyable song!,1,1.0
2019,This is a BAD track! It leaves out a line and screws the singer up horribly! I am going to ask for my $ back!!!,0,1.0
2020,Love this song and so does my four month old,1,1.0
2021,"This might have been fine, except a whole sentence of the accompaniment was missing, leaving a critical hole in the song.  We bought a replacement from Christian Book Distributors.",0,1.0
2022,this is the second track I bought that is missing the same line! Ultimate tracks is also missing the same line,0,0.0
2023,"I was not pleased with this soundtrack because it seems as though the music was playing at a faster speed than the original song.  Maybe I just need to listen to the original song again as I am used to singing the song via keyboard at church.; but even so, it still seemed like it was too fast.  Perhaps ther was a mistake in the downloading process.",0,0.0
2024,"I wish I would have read the reviews, because IT IS MISSING A LINE!  I'm so disappointed! ;(  It jumps from 'the fatherless the find there rest..."" line into the chorus and totally skips ""the sick are healed and the dead are raised...""  VERY DISAPPOINTING download... and no way for refund. :(
I hope you're reading the reviews first (unlike me)... Hope this stops someone else from making my mistake!!!",0,0.0
2025,"I only heard this song once on Pandora and was like, I need to get this! And I did. No disappointments.",1,1.0
2026,Good Music,1,1.0
2027,This is most definitely one of the most terrible things ever to be put upon this earth. It is so bad that they must have been trying to make it this bad.,0,0.0
2028,I definitely did not like this track. We tried practicing it before singing it at church and the music skipped a line in the song. It's not a good instrumental version of your great name. I lvoet his song but this version is bad.,0,0.0
2029,"When I bought the mp3 download, I had not heard the original. I like the Glee version better by far.",1,0.0
2030,German Gothic music PERFEKT,1,1.0
2031,"In their Church EP, Adam Levy and Amber Rubarth have crafted touching, melodic and hauntingly beautiful music. The two artists work well together and the whole is much greater than the sum of its parts. These are great acoustic sounds.",1,0.0
2032,Good album to relax to and the music selection is pretty good.,1,1.0
2033,great,1,1.0
2034,An imposing trio of smooth jazz.,1,0.0
2035,Great stuff!,1,1.0
2036,Good pagan music,1,1.0
2037,Bought the wrong song. Misled buckshot mix. Dont buy this not even for a dollar. The stupid rating system makes me keep writing,0,0.0
2038,"Still love it--easy listening, old school. Good songwriting from 1979. Romantic types will love it no matter the age.",1,1.0
2039,"Purchased by mistake, thought I was getting Gregory Isaacs night nurse album",0,0.0
2040,"In the heyday of the so-called ""Garage Bands"" one emerged from Lansing, Michigan to make a minor dent on the Billboard Pop Hot 100 in March 1967 with a surprisingly good rendition of the Bo Diddley-penned (in 1956) Who Do You Love? Led by vocalist Stormy Rice, the other members were harpist/keyboardist ""Boogie"" Bob Baldori, guitarist Jeff Baldori, bassist Ron English and drummer Bee Metros, their first time on record was 1965's Black Crow Blues b/w Morning Dew as TTP-156 which quickly went nowhere.

Late in 1966 they got Dunhill/ABC sufficiently interested to release Who Do You Love? b/w Hey Girl as Dunhill/ABC 4052 and by the following March they had made their one minor mark on U.S. Pop single history. However, when the follow-up Duncan And Brady b/w Love Words bombed as Dunhill/ABC 4088 later in 1967 they were dropped. Hits collectors can find a decent copy of their lone charting side in the CD Michigan Nuggets but I have never run across the B-side in any such compilation, so at the moment completist collectors will have to settle for a good vinyl source such the 45-rpm covered here.

Despite their lack of commercial success, the talents displayed by the band were recognized by no less than two R&R legends (and Hall of Fame inductees) Chuck Berry and Bo Diddley and starting in 1967 they often appeared as the back-up band for both artists (in fact, Berry's 1970 album Back Home features their contributions). Sometime in 1968 Rice embarked upon a solo career with his replacement being multiple instrumentalist Zocko Groendahl.

In 1970 they released the album ""Basic Rock"" at Bob Baldori's Spirit Records containing: A1. Who Do You Love?; A2. Two Way Wishin'; A3. Let's Not Use Each Other; A4. Bye Bye Johnny; A5. San Francisco Bay Blues; A6. Hear The Music; B1. You're My Angel; B2. Back For More; B3. Vandegraff's Blues; B4. Truckin'; B5. Wish You Would. From the LP emerged the 1970 singles Vandergraf's Blues (or I Get A Charge Out Of You) b/w Vandergraf's Blahs as Spirit 0007 and Back For More b/w the non-LP side Super Ball - label number not clear. Two years later they compiled their second album, ""Live At Lizard's"" - recorded at Lizard's in East Lansing - containing: A1. Shake The Boogie (3:38); A2. Stormy Monday (4:38); A3. Berry Medley (6:42); A4. Mojo (9:14); B1. Dust My Blues (3:44); B2. I Wanna Boogie (9:10); B3. Hot Tamales (1:46); B4. Comin' Round The Mountain (1:39); B5. Bye Bye Boogie (10:00).

A CD collection of their music recorded from 1965 to 1975 has been produced by Bob Baldori titled Ride, Ride, Ride containing: 1. Super Ball (3.16); 2. Ride Ride Ride (3.06); 3. Black Crow Blues (1.41); 4. Love Words (2.47); 5. Bring It With You When You Come (1.57); 6. Morning Dew (2.45); 7. Chuck's Chunk (2.17); 8. Who Do You Love? (2.02); 9. Feelin' Good (3.01); 10. Can't Get Stuff (3.28); 11. Hootchie Cootchie Man Is Back (2.44); 12. Back for More (2.45); 13. Duncan And Brady (2.24); Vandegraf's Blues (2.54); 15. Two Way Wishin' (2.24); 16. Hyper-Inflation Boogie (1.57). Unfortunately, that does not appear to be available through Amazon.com.",1,0.0
